COD_INE;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;SUPERFICIE;PERIMETRO;LONGITUD_ETRS89;LATITUD_ETRS89;ALTITUD;HABITANTES;HOMBRES;MUJERES;TOTAL_PARO;H25;H25_44;H45;M25;M25_44;M45;AGRICULTURA;INDUSTRIA;CONSTRUCCION;SERVICIOS;SINEMPLEOANTERIOR;AÑO;EDAD_MEDIA;de0-18;de19-67;masde68;de0-12
04103000000;04510;04;ALMERÍA;ZURGENA;7161.26;41801.0;-2.03993235;37.34234106;239.0;2877.0;1437.0;1440.0;153;9;24;37;13;42;28;21;3;18;100;11;2017;51.15363226;355;1683;839;230
04901000000;04458;04;ALMERÍA;LAS TRES VILLAS;8535.4083;51794.0;-2.71216116;37.13516947;689.0;598.0;320.0;278.0;38;-1;10;17;1;9;1;3;3;2;30;-1;2017;52.42307692;46;394;158;28
04902000000;04195;04;ALMERÍA;EL EJIDO;22557.66;73885.0;-2.81490838;36.77576137;81.0;88096.0;46719.0;41377.0;6379;281;1242;1191;357;1951;1357;1570;218;394;3527;670;2017;36.49717354;20034;61440;6622;14087
04903000000;04318;04;ALMERÍA;LA MOJONERA;2386.6756;25930.0;-2.68308803;36.75456705;40.0;8717.0;4816.0;3901.0;597;25;124;113;36;170;129;216;14;44;268;55;2017;35.92371229;2030;6071;616;1392
04904000000;04092;04;ALMERÍA;BALANEGRA;3160.34;25000.0;-2.90884074;36.74594326;6.0;2939.0;1532.0;1407.0;173;11;32;38;9;51;32;42;2;10;107;12;2017;38.46070092;594;2067;278;389
05001000000;05003;05;ÁVILA;ADANERO;3141.7781;24382.0;-4.60377542;40.94423557;910.0;211.0;117.0;94.0;15;0;-1;4;1;5;5;0;-1;4;10;1;2017;53.34123223;15;134;62;1
05002000000;05006;05;ÁVILA;LA ADRADA;5867.4353;41862.0;-4.63746033;40.30136381;624.0;2583.0;1328.0;1255.0;296;11;54;73;8;63;87;9;13;43;186;45;2017;43.97173829;477;1674;432;307
05005000000;05015;05;ÁVILA;ALBORNOS;1709.9669;21884.0;-4.88627099;40.83545261;911.0;199.0;106.0;93.0;8;-1;2;1;-1;0;5;2;2;-1;4;-1;2017;52.23115578;21;120;58;10
05007000000;05021;05;ÁVILA;ALDEANUEVA DE SANTA CRUZ;848.2739;15540.0;-5.41959204;40.38196006;1162.0;120.0;62.0;58.0;5;1;2;1;-1;1;-1;-1;-1;-1;4;1;2017;59.675;8;55;57;5
05008000000;05024;05;ÁVILA;ALDEASECA;2424.6149;21594.0;-4.81751947;41.04920154;859.0;255.0;127.0;128.0;20;1;5;3;-1;5;6;5;2;3;8;2;2017;52.6627451;25;153;77;16
05010000000;05027;05;ÁVILA;LA ALDEHUELA;1714.9413;17734.0;-5.40842904;40.40948687;1068.0;172.0;88.0;84.0;8;-1;2;3;-1;1;2;1;-1;2;5;-1;2017;56.75;14;88;70;10
05012000000;05033;05;ÁVILA;AMAVIDA;1501.6021;19999.0;-5.06123239;40.57148196;1163.0;139.0;69.0;70.0;7;-1;1;0;-1;4;2;1;1;1;1;3;2017;57.20863309;13;67;59;9
05013000000;05036;05;ÁVILA;EL ARENAL;2707.8429;23435.0;-5.08685361;40.26521196;888.0;996.0;505.0;491.0;61;1;7;22;-1;10;21;4;3;3;49;2;2017;54.60843373;89;551;356;54
05014000000;05039;05;ÁVILA;ARENAS DE SAN PEDRO;19461.7265;117650.0;-5.0911461;40.20868842;507.0;6556.0;3182.0;3374.0;612;19;77;160;17;141;198;31;46;59;415;61;2017;47.76113484;950;4169;1437;613
05015000000;05042;05;ÁVILA;AREVALILLO;1496.6675;19395.0;-5.37199751;40.58706309;1130.0;78.0;38.0;40.0;3;-1;0;1;-1;1;1;-1;-1;0;3;-1;2017;62.34615385;3;38;37;2
05016000000;05045;05;ÁVILA;ARÉVALO;4571.172;48294.0;-4.71892472;41.06550483;820.0;8087.0;3932.0;4155.0;605;36;74;92;27;186;190;107;36;27;378;57;2017;43.18152591;1486;5299;1302;938
05017000000;05048;05;ÁVILA;AVEINTE;1284.1462;24719.0;-4.83760071;40.78314581;1002.0;83.0;46.0;37.0;2;-1;-1;0;-1;1;1;-1;-1;0;2;-1;2017;60.38554217;0;50;33;0
05018000000;05051;05;ÁVILA;AVELLANEDA;1023.2802;12668.0;-5.38806013;40.38865969;1353.0;29.0;17.0;12.0;0;-1;0;-1;-1;-1;-1;-1;-1;-1;0;-1;2017;54.4137931;2;20;7;1
05019000000;05001;05;ÁVILA;ÁVILA;23070.44;172349.0;-4.69771277;40.65586958;1131.0;58149.0;27784.0;30365.0;4400;195;733;778;225;1266;1203;222;294;304;3084;496;2017;43.65779291;10389;37878;9882;6895
05021000000;05054;05;ÁVILA;EL BARCO DE ÁVILA;1268.3759;14319.0;-5.52704093;40.35576349;1004.0;2436.0;1175.0;1261.0;130;7;20;26;2;36;39;9;6;6;105;4;2017;47.5316092;386;1483;567;238
05022000000;05057;05;ÁVILA;EL BARRACO;15390.0813;67498.0;-4.64114216;40.47607893;1008.0;1886.0;975.0;911.0;107;11;9;27;3;19;38;6;6;9;69;17;2017;49.52704136;241;1154;491;143
05023000000;05060;05;ÁVILA;BARROMÁN;2003.2541;23285.0;-4.93135736;41.06568002;800.0;183.0;101.0;82.0;13;1;-1;4;0;2;6;1;0;5;7;-1;2017;56.04918033;11;105;67;4
05024000000;05063;05;ÁVILA;BECEDAS;3220.3196;26380.0;-5.63456079;40.40515651;1097.0;219.0;116.0;103.0;14;-1;1;9;-1;1;3;-1;0;3;10;1;2017;65.30593607;5;105;109;3
05025000000;05066;05;ÁVILA;BECEDILLAS;1986.1379;26718.0;-5.33091124;40.53862676;1062.0;95.0;52.0;43.0;2;-1;-1;-1;-1;-1;2;-1;-1;-1;2;-1;2017;58.91578947;3;57;35;2
05026000000;05069;05;ÁVILA;BERCIAL DE ZAPARDIEL;1730.6392;18611.0;-4.97072941;41.04621476;807.0;206.0;109.0;97.0;11;2;0;2;-1;1;6;6;-1;3;2;-1;2017;60.22330097;8;101;97;3
05027000000;05072;05;ÁVILA;LAS BERLANAS;1669.2759;26341.0;-4.76116873;40.80356051;946.0;324.0;167.0;157.0;19;-1;0;6;4;4;5;1;-1;6;11;1;2017;51.81790123;42;186;96;28
05029000000;05078;05;ÁVILA;BERNUY-ZAPARDIEL;1978.107;22258.0;-4.94334789;40.97602472;865.0;121.0;70.0;51.0;7;-1;1;2;-1;-1;4;-1;-1;4;3;-1;2017;60.54545455;7;62;52;4
05030000000;05081;05;ÁVILA;BERROCALEJO DE ARAGONA;900.7877;21507.0;-4.5922361;40.69953051;1092.0;39.0;19.0;20.0;2;-1;-1;1;-1;-1;1;-1;-1;-1;1;1;2017;53.56410256;4;21;14;4
05033000000;05084;05;ÁVILA;BLASCOMILLÁN;3960.3496;37760.0;-5.08872691;40.8016527;948.0;199.0;105.0;94.0;4;-1;1;3;-1;0;-1;1;1;-1;2;-1;2017;53.65326633;23;111;65;13
05034000000;05087;05;ÁVILA;BLASCONUÑO DE MATACABRAS;1298.773;18959.0;-4.98988245;41.12387142;786.0;14.0;8.0;6.0;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;2017;62.07142857;0;10;4;0
05035000000;05090;05;ÁVILA;BLASCOSANCHO;2295.0394;22844.0;-4.63734676;40.87824933;902.0;106.0;49.0;57.0;6;0;-1;3;1;-1;2;-1;-1;3;2;1;2017;58.24528302;5;60;41;3
05036000000;05093;05;ÁVILA;EL BOHODÓN;2208.9284;28603.0;-4.72983798;40.91626371;883.0;126.0;64.0;62.0;3;-1;0;0;-1;0;3;0;-1;2;1;-1;2017;57.5;5;74;47;2
05037000000;05096;05;ÁVILA;BOHOYO;7386.53;42791.0;-5.44265278;40.31665496;1139.0;261.0;144.0;117.0;14;-1;1;5;1;3;4;-1;-1;5;8;1;2017;61.24904215;18;121;122;9
05038000000;05099;05;ÁVILA;BONILLA DE LA SIERRA;5505.5706;53365.0;-5.26499051;40.53083069;1077.0;124.0;73.0;51.0;3;-1;1;2;-1;-1;-1;-1;-1;-1;3;-1;2017;61.39516129;7;65;52;4
05039000000;05102;05;ÁVILA;BRABOS;1834.8923;30929.0;-4.93950653;40.78034277;994.0;47.0;29.0;18.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2017;69.68085106;0;21;26;0
05040000000;05105;05;ÁVILA;BULARROS;3075.9053;47138.0;-4.86504123;40.72400997;1169.0;68.0;44.0;24.0;2;-1;1;1;-1;-1;-1;-1;-1;-1;1;1;2017;67.5;0;32;36;0
05041000000;05108;05;ÁVILA;BURGOHONDO;5533.6245;39834.0;-4.78592781;40.41614328;847.0;1225.0;634.0;591.0;97;2;8;35;5;28;19;2;1;17;68;9;2017;49.94285714;158;724;343;112
05042000000;05111;05;ÁVILA;CABEZAS DE ALAMBRE;1180.3764;15036.0;-4.84057883;40.94315804;900.0;158.0;79.0;79.0;8;0;-1;0;2;3;3;5;-1;0;3;0;2017;57.56329114;10;85;63;7
05043000000;05114;05;ÁVILA;CABEZAS DEL POZO;1796.5859;19167.0;-4.95481242;41.00123218;843.0;83.0;45.0;38.0;2;-1;-1;2;-1;-1;-1;-1;-1;2;-1;-1;2017;62.57831325;0;45;38;0
05044000000;05117;05;ÁVILA;CABEZAS DEL VILLAR;11006.7223;62675.0;-5.21188659;40.71627838;1048.0;296.0;165.0;131.0;9;-1;0;2;-1;4;3;1;1;1;6;-1;2017;60.37162162;26;130;140;13
05045000000;05120;05;ÁVILA;CABIZUELA;1917.2197;22618.0;-4.80129441;40.90118972;884.0;94.0;50.0;44.0;2;2;-1;-1;-1;0;-1;1;-1;-1;1;-1;2017;56.40425532;3;56;35;2
05046000000;05123;05;ÁVILA;CANALES;667.118;12763.0;-4.90117313;41.00396705;857.0;49.0;27.0;22.0;4;-1;-1;-1;-1;2;2;0;-1;4;-1;-1;2017;48.87755102;7;28;14;5
05047000000;05126;05;ÁVILA;CANDELEDA;21391.1495;66250.0;-5.23914852;40.15248281;429.0;5002.0;2543.0;2459.0;442;16;71;111;14;125;105;21;10;44;333;34;2017;47.99660136;724;3100;1178;475
05048000000;05129;05;ÁVILA;CANTIVEROS;1437.4055;22809.0;-4.95618555;40.95192842;875.0;115.0;64.0;51.0;10;2;1;4;-1;1;2;4;-1;5;1;-1;2017;63.13913043;4;58;53;0
05049000000;05132;05;ÁVILA;CARDEÑOSA;4050.1297;35911.0;-4.74363401;40.74228434;1105.0;440.0;233.0;207.0;16;1;3;3;0;4;5;1;0;2;11;2;2017;53.60681818;38;280;122;16
05051000000;05138;05;ÁVILA;LA CARRERA;1416.2705;17386.0;-5.55514674;40.34733577;1048.0;184.0;102.0;82.0;7;1;0;2;-1;1;3;1;-1;4;2;-1;2017;56.22826087;14;96;74;7
05052000000;05141;05;ÁVILA;CASAS DEL PUERTO;2214.0675;32310.0;-5.19835696;40.52856873;1174.0;99.0;52.0;47.0;1;-1;-1;-1;-1;1;0;-1;-1;1;0;-1;2017;60.98989899;1;54;44;0
05053000000;05144;05;ÁVILA;CASASOLA;1836.12;27208.0;-4.82825364;40.66685716;1310.0;84.0;44.0;40.0;1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;2017;70.03571429;1;31;52;1
05054000000;05147;05;ÁVILA;CASAVIEJA;3924.5582;27844.0;-4.7658077;40.27929676;538.0;1468.0;761.0;707.0;133;5;20;39;1;29;39;5;2;37;81;8;2017;48.29836512;209;923;336;138
05055000000;05150;05;ÁVILA;CASILLAS;1196.1826;16303.0;-4.57233428;40.32320357;1012.0;650.0;348.0;302.0;84;6;7;23;4;12;32;2;-1;13;63;6;2017;54.62615385;64;361;225;31
05056000000;05153;05;ÁVILA;CASTELLANOS DE ZAPARDIEL;1269.7958;17064.0;-4.90890242;41.08471768;783.0;95.0;51.0;44.0;7;-1;1;2;0;1;3;2;-1;3;2;0;2017;58.64210526;2;59;34;2
05057000000;05156;05;ÁVILA;CEBREROS;13747.0999;65199.0;-4.46439928;40.45477868;755.0;3100.0;1599.0;1501.0;300;15;41;71;9;79;85;19;28;41;166;46;2017;47.71096774;506;1815;779;328
05058000000;05159;05;ÁVILA;CEPEDA LA MORA;3139.541;27258.0;-5.04919741;40.45915722;1504.0;80.0;44.0;36.0;3;-1;-1;3;-1;-1;-1;1;-1;-1;2;-1;2017;58.9;4;47;29;3
05059000000;05162;05;ÁVILA;CILLÁN;1417.2286;30772.0;-4.97799497;40.70436552;1211.0;108.0;64.0;44.0;4;-1;1;1;1;-1;1;-1;-1;1;2;1;2017;61.86111111;1;58;49;0
05060000000;05165;05;ÁVILA;CISLA;2031.0446;23022.0;-5.01322747;40.96529531;853.0;110.0;57.0;53.0;2;-1;-1;2;-1;-1;0;0;-1;2;0;-1;2017;62.99090909;6;58;46;3
05061000000;05168;05;ÁVILA;LA COLILLA;1080.0;24212.0;-4.76650196;40.64673944;1130.0;328.0;170.0;158.0;20;1;0;4;3;7;5;1;1;3;11;4;2017;42.19207317;69;203;56;46
05062000000;05171;05;ÁVILA;COLLADO DE CONTRERAS;1843.8449;20568.0;-4.93002136;40.8877304;917.0;181.0;95.0;86.0;5;0;1;2;1;1;0;2;-1;-1;3;0;2017;58.67955801;11;101;69;1
05063000000;05174;05;ÁVILA;COLLADO DEL MIRÓN;484.1141;10534.0;-5.35355748;40.55448986;1166.0;35.0;21.0;14.0;1;-1;-1;-1;-1;0;1;-1;-1;-1;1;-1;2017;66.51428571;1;13;21;1
05064000000;05177;05;ÁVILA;CONSTANZANA;2684.6059;25165.0;-4.87406351;40.93842104;890.0;109.0;65.0;44.0;11;1;0;2;2;3;3;3;1;2;5;-1;2017;55.6146789;5;67;37;2
05065000000;05180;05;ÁVILA;CRESPOS;3192.3105;28522.0;-4.96994627;40.87320139;923.0;516.0;281.0;235.0;36;3;4;6;1;9;13;2;1;3;26;4;2017;51.21899225;49;332;135;37
05066000000;05183;05;ÁVILA;CUEVAS DEL VALLE;1917.2663;20008.0;-5.00939452;40.29420346;842.0;492.0;269.0;223.0;50;2;7;17;1;6;17;2;4;5;36;3;2017;52.13414634;47;307;138;30
05067000000;05186;05;ÁVILA;CHAMARTÍN;1545.3727;21408.0;-4.95811175;40.70161495;1197.0;82.0;48.0;34.0;6;2;1;1;-1;-1;2;-1;2;0;4;-1;2017;56.29268293;4;49;29;2
05069000000;05192;05;ÁVILA;DONJIMENO;1474.787;16095.0;-4.84498084;40.96004917;883.0;79.0;46.0;33.0;2;-1;-1;-1;-1;2;-1;-1;1;-1;1;-1;2017;54.93670886;3;52;24;0
05070000000;05195;05;ÁVILA;DONVIDAS;1147.87;14228.0;-4.80472375;41.08863948;868.0;36.0;19.0;17.0;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;2017;58.33333333;1;25;10;1
05072000000;05201;05;ÁVILA;ESPINOSA DE LOS CABALLEROS;1940.3251;21798.0;-4.65097435;41.00911924;858.0;96.0;53.0;43.0;4;-1;1;1;0;-1;2;0;-1;1;3;-1;2017;48.9375;14;56;26;12
05073000000;05204;05;ÁVILA;FLORES DE ÁVILA;4304.3634;36391.0;-5.07809713;40.93420293;895.0;321.0;177.0;144.0;15;-1;2;3;2;4;4;4;2;0;8;1;2017;55.61682243;20;196;105;13
05074000000;05207;05;ÁVILA;FONTIVEROS;3641.6615;30669.0;-4.96743565;40.9302718;884.0;754.0;392.0;362.0;18;1;3;6;1;3;4;2;2;3;10;1;2017;52.87002653;66;455;233;43
05075000000;05210;05;ÁVILA;FRESNEDILLA;2453.0;22308.0;-4.62111813;40.2319559;622.0;127.0;55.0;72.0;6;1;-1;2;-1;-1;3;-1;0;1;5;-1;2017;61.12598425;13;55;59;9
05076000000;05213;05;ÁVILA;EL FRESNO;1311.49;30725.0;-4.75728726;40.6141894;1074.0;597.0;308.0;289.0;27;-1;3;5;2;7;10;2;3;2;18;2;2017;45.05862647;101;380;116;72
05077000000;05216;05;ÁVILA;FUENTE EL SAÚZ;981.2738;14534.0;-4.90922087;40.97751384;876.0;170.0;92.0;78.0;9;1;0;0;-1;3;5;1;0;7;1;0;2017;57.34705882;13;90;67;5
05078000000;05219;05;ÁVILA;FUENTES DE AÑO;2000.6524;18914.0;-4.89800749;41.01754859;822.0;108.0;58.0;50.0;7;-1;2;1;-1;2;2;2;-1;3;2;-1;2017;59.38888889;1;74;33;1
05079000000;05222;05;ÁVILA;GALLEGOS DE ALTAMIROS;2046.9425;23757.0;-4.90142455;40.70564361;1255.0;65.0;38.0;27.0;3;-1;1;2;-1;-1;-1;-1;-1;-1;3;-1;2017;59.66153846;1;42;22;0
05080000000;05225;05;ÁVILA;GALLEGOS DE SOBRINOS;4326.5759;34764.0;-5.10967937;40.71158995;1174.0;48.0;22.0;26.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2017;67.85416667;0;20;28;0
05081000000;05228;05;ÁVILA;GARGANTA DEL VILLAR;1819.1375;20107.0;-5.10523822;40.44970815;1463.0;41.0;29.0;12.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2017;61.58536585;3;17;21;2
05082000000;05231;05;ÁVILA;GAVILANES;2915.9214;32326.0;-4.85383975;40.27685672;678.0;598.0;316.0;282.0;57;0;5;24;1;11;16;1;4;13;33;6;2017;53.64381271;77;314;207;47
05083000000;05234;05;ÁVILA;GEMUÑO;1718.5573;28355.0;-4.78230282;40.59292508;1103.0;161.0;84.0;77.0;12;-1;3;5;-1;1;3;4;-1;2;4;2;2017;57.1242236;12;86;63;10
05084000000;05240;05;ÁVILA;GILBUENA;1513.1145;19382.0;-5.60883757;40.4142884;1062.0;70.0;41.0;29.0;2;-1;-1;2;-1;-1;-1;1;-1;1;-1;-1;2017;68.71428571;2;27;41;1
05085000000;05237;05;ÁVILA;GIL GARCÍA;1545.3536;21288.0;-5.59614999;40.29722194;1144.0;39.0;18.0;21.0;2;-1;2;-1;-1;-1;-1;-1;-1;1;1;-1;2017;55.33333333;5;18;16;5
05086000000;05243;05;ÁVILA;GIMIALCÓN;1905.3162;23799.0;-5.12294363;40.87731373;948.0;78.0;48.0;30.0;1;-1;-1;1;-1;0;-1;-1;-1;-1;1;-1;2017;62.91025641;0;43;35;0
05087000000;05246;05;ÁVILA;GOTARRENDURA;1063.439;17825.0;-4.73909452;40.82713572;930.0;161.0;56.0;105.0;7;-1;2;1;-1;3;1;-1;-1;2;5;-1;2017;54.0310559;11;112;38;6
05088000000;05249;05;ÁVILA;GRANDES Y SAN MARTÍN;1159.1614;18413.0;-4.95877717;40.75500242;1005.0;31.0;15.0;16.0;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;2017;52.48387097;1;21;9;1
05089000000;05252;05;ÁVILA;GUISANDO;3832.7785;33664.0;-5.14011248;40.22196303;760.0;521.0;258.0;263.0;34;1;4;15;1;1;12;3;0;3;27;1;2017;55.71209213;45;298;178;18
05090000000;05255;05;ÁVILA;GUTIERRE-MUÑOZ;2215.3496;25351.0;-4.63649134;40.98269875;885.0;77.0;37.0;40.0;1;-1;-1;-1;0;-1;1;0;-1;-1;1;0;2017;57.54545455;2;45;30;2
05092000000;05258;05;ÁVILA;HERNANSANCHO;1937.8988;24359.0;-4.73033726;40.85748892;900.0;170.0;95.0;75.0;6;-1;-1;0;-1;2;4;0;1;1;4;-1;2017;52.16470588;14;109;47;9
05093000000;05261;05;ÁVILA;HERRADÓN DE PINARES;4839.5285;32151.0;-4.56022994;40.56531144;924.0;480.0;272.0;208.0;56;2;11;17;4;12;10;2;5;16;18;15;2017;47.69791667;78;286;116;48
05094000000;05264;05;ÁVILA;HERREROS DE SUSO;2153.1609;25678.0;-5.03849366;40.80253351;1009.0;134.0;73.0;61.0;6;1;-1;2;-1;1;2;1;1;-1;4;-1;2017;59.45522388;7;70;57;5
05095000000;05267;05;ÁVILA;HIGUERA DE LAS DUEÑAS;3502.0;34552.0;-4.60112267;40.23788276;634.0;281.0;153.0;128.0;33;1;6;15;1;4;6;-1;1;12;16;4;2017;54.03914591;20;180;81;13
05096000000;05270;05;ÁVILA;LA HIJA DE DIOS;1250.2646;16846.0;-4.97266473;40.5338715;1179.0;81.0;48.0;33.0;7;-1;1;2;-1;2;2;-1;-1;0;6;1;2017;56.56790123;7;47;27;4
05097000000;05273;05;ÁVILA;LA HORCAJADA;4652.1368;33790.0;-5.46643139;40.43530535;1033.0;500.0;255.0;245.0;38;2;10;6;2;12;6;0;5;6;24;3;2017;57.724;37;259;204;25
05099000000;05279;05;ÁVILA;HORCAJO DE LAS TORRES;4732.1222;29490.0;-5.09061991;41.06488191;820.0;531.0;300.0;231.0;32;2;4;9;3;5;9;7;1;13;10;1;2017;53.67043315;44;313;174;24
05100000000;05282;05;ÁVILA;EL HORNILLO;2327.0929;25118.0;-5.10365524;40.2499538;748.0;289.0;153.0;136.0;24;0;2;4;1;5;12;2;2;1;18;1;2017;57.87197232;20;156;113;9
05101000000;05288;05;ÁVILA;HOYOCASERO;5230.0;33879.0;-4.97560667;40.39950776;1348.0;303.0;174.0;129.0;11;0;3;5;-1;-1;3;1;1;1;8;-1;2017;57.59075908;14;177;112;5
05102000000;05285;05;ÁVILA;EL HOYO DE PINARES;8051.3528;46904.0;-4.4227064;40.50212632;850.0;2216.0;1146.0;1070.0;278;7;32;70;12;53;104;12;18;59;138;51;2017;46.49187726;349;1390;477;241
05103000000;05291;05;ÁVILA;HOYORREDONDO;1721.8833;16909.0;-5.40982245;40.46235174;1038.0;71.0;37.0;34.0;8;-1;2;2;-1;3;1;-1;-1;-1;7;1;2017;63.74647887;1;35;35;1
05104000000;05297;05;ÁVILA;HOYOS DEL COLLADO;988.2768;16902.0;-5.19937502;40.35870192;1474.0;36.0;21.0;15.0;2;-1;-1;0;-1;-1;2;-1;-1;-1;2;-1;2017;62.33333333;2;18;16;1
05105000000;05300;05;ÁVILA;HOYOS DEL ESPINO;5291.6497;41141.0;-5.17905228;40.36204127;1484.0;380.0;209.0;171.0;15;2;2;3;1;0;7;1;2;3;8;1;2017;50.8;42;246;92;19
05106000000;05294;05;ÁVILA;HOYOS DE MIGUEL MUÑOZ;1186.9264;17316.0;-5.06690238;40.3934329;1534.0;31.0;15.0;16.0;1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;2017;63.22580645;0;18;13;0
05107000000;05303;05;ÁVILA;HURTUMPASCUAL;1861.1255;21475.0;-5.1109785;40.69275778;1170.0;57.0;34.0;23.0;2;-1;-1;-1;-1;-1;2;-1;-1;-1;2;-1;2017;67.73684211;1;24;32;0
05108000000;05306;05;ÁVILA;JUNCIANA;1501.7018;18927.0;-5.55741457;40.41102429;994.0;42.0;22.0;20.0;2;-1;-1;1;-1;1;-1;-1;-1;-1;2;-1;2017;68.80952381;0;17;25;0
05109000000;05309;05;ÁVILA;LANGA;2445.215;19597.0;-4.8591111;41.00755363;865.0;495.0;259.0;236.0;31;3;3;1;3;10;11;6;1;3;19;2;2017;48.37373737;55;336;104;26
05110000000;05312;05;ÁVILA;LANZAHÍTA;3367.1594;24006.0;-4.93695407;40.20367903;448.0;860.0;443.0;417.0;113;6;12;32;5;26;32;8;3;22;70;10;2017;50.32093023;101;529;230;57
05112000000;05318;05;ÁVILA;EL LOSAR DEL BARCO;1953.9267;21504.0;-5.53901427;40.39240577;1009.0;108.0;55.0;53.0;3;-1;0;1;-1;1;1;-1;-1;-1;3;-1;2017;53.99074074;12;56;40;9
05113000000;05321;05;ÁVILA;LOS LLANOS DE TORMES;1746.1207;20035.0;-5.49867436;40.32831194;1053.0;70.0;31.0;39.0;0;0;-1;0;-1;-1;0;-1;0;0;0;-1;2017;63.31428571;2;33;35;2
05114000000;05324;05;ÁVILA;MADRIGAL DE LAS ALTAS TORRES;10680.1756;53726.0;-4.9983297;41.08975855;809.0;1464.0;746.0;718.0;160;6;14;38;4;38;60;31;2;41;77;9;2017;50.71243169;147;938;379;79
05115000000;05327;05;ÁVILA;MAELLO;6534.1696;57581.0;-4.5098191;40.8110326;1024.0;600.0;308.0;292.0;42;2;7;8;3;6;16;2;3;4;27;6;2017;53.86333333;46;359;195;27
05116000000;05330;05;ÁVILA;MALPARTIDA DE CORNEJA;1906.8448;22278.0;-5.35099316;40.52069073;1019.0;107.0;54.0;53.0;3;-1;-1;1;-1;-1;2;-1;-1;-1;2;1;2017;64.92523364;5;45;57;4
05117000000;05333;05;ÁVILA;MAMBLAS;2403.6542;23175.0;-5.00984865;41.01919223;819.0;210.0;118.0;92.0;12;1;0;0;-1;4;7;0;1;6;5;0;2017;53.61428571;13;135;62;11
05118000000;05336;05;ÁVILA;MANCERA DE ARRIBA;1758.5489;21462.0;-5.14830175;40.79092914;934.0;78.0;44.0;34.0;4;0;-1;0;-1;1;3;-1;-1;-1;3;1;2017;57.97435897;8;36;34;4
05119000000;05339;05;ÁVILA;MANJABÁLAGO Y ORTIGOSA DE RIOALMAR;1701.1551;25020.0;-5.07741359;40.66562271;1276.0;28.0;17.0;11.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2017;72.92857143;0;9;19;0
05120000000;05342;05;ÁVILA;MARLÍN;639.3937;14660.0;-4.82937834;40.71276225;1203.0;33.0;22.0;11.0;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;2017;59.78787879;2;19;12;0
05121000000;05345;05;ÁVILA;MARTIHERRERO;2279.237;40141.0;-4.78179568;40.67393415;1230.0;307.0;160.0;147.0;16;1;1;1;1;3;9;-1;2;0;13;1;2017;45.16612378;46;204;57;27
05122000000;05348;05;ÁVILA;MARTÍNEZ;1806.4725;21836.0;-5.34692026;40.63081246;1094.0;129.0;66.0;63.0;5;-1;-1;1;1;3;-1;-1;-1;-1;5;-1;2017;63.41860465;1;68;60;0
05123000000;05351;05;ÁVILA;MEDIANA DE VOLTOYA;1837.6003;28171.0;-4.56260008;40.70062006;1109.0;103.0;51.0;52.0;5;-1;2;1;-1;1;1;-1;-1;-1;5;-1;2017;50.95145631;8;74;21;3
05124000000;05354;05;ÁVILA;MEDINILLA;2287.7706;21505.0;-5.61826337;40.43974687;1066.0;102.0;44.0;58.0;0;-1;-1;-1;-1;-1;0;-1;-1;-1;0;-1;2017;68.56862745;4;37;61;4
05125000000;05357;05;ÁVILA;MENGAMUÑOZ;1174.6574;15480.0;-4.99909673;40.50080697;1312.0;63.0;32.0;31.0;2;-1;-1;-1;-1;2;-1;-1;-1;-1;2;-1;2017;50.42857143;6;41;16;5
05126000000;05360;05;ÁVILA;MESEGAR DE CORNEJA;1028.5809;18447.0;-5.3015071;40.50157206;1018.0;64.0;37.0;27.0;0;-1;-1;0;-1;0;-1;0;-1;-1;0;-1;2017;66.390625;0;32;32;0
05127000000;05363;05;ÁVILA;MIJARES;4696.2555;38595.0;-4.83846916;40.29776767;848.0;736.0;401.0;335.0;55;2;12;20;1;13;7;6;1;9;34;5;2017;53.88858696;79;405;252;58
05128000000;05366;05;ÁVILA;MINGORRÍA;3068.9775;31042.0;-4.6651746;40.75102765;1032.0;394.0;206.0;188.0;37;2;7;8;4;6;10;0;-1;6;24;7;2017;51.5786802;38;243;113;20
05129000000;05369;05;ÁVILA;EL MIRÓN;3107.5713;26350.0;-5.40518728;40.53167299;1258.0;127.0;77.0;50.0;1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;2017;66.03937008;1;61;65;1
05130000000;05372;05;ÁVILA;MIRONCILLO;1523.2142;23008.0;-4.82534856;40.55495884;1122.0;93.0;50.0;43.0;5;-1;2;0;-1;1;2;-1;-1;1;4;-1;2017;55.94623656;8;53;32;4
